,Date,Text
1678,2022-05-16,Government projects are transitionary in nature and not tied to the country's political calendar. Ongoing infrastructure projects will continue beyond President Uhuru Kenyatta's tenure because existing contracts will still be honored ~@KanzeDena #Big4Agenda
1679,2022-05-16,"So much has been achieved in the affordable housing sphere with several thousands housing units across the country having been constructed, and taken up by Kenyans through Boma Yangu and other ownership arrangements ~@KanzeDena | #Big4Agenda"
1680,2022-05-16,"Irrigated agriculture is the base upon which the Gov't is seeking to enhance the country's food security alongside introduction of new, climate sensitive agricultural production practices that includes provision of seeds that are adapted to climate change ~@KanzeDena #Big4Agenda"
1681,2022-05-16,"In the manufacturing sector, Govt's focus has been on attracting new large-scale investments into the country especially in the Export Processing Zones (EPZ), and revival of industries like Kenya Meat Commission (KMC) that had collapsed ~@KanzeDena
#Big4Agenda"
1682,2022-05-16,"As part of efforts to  grow the pool of health workers in the country, the Gov't has expanded training opportunities by  devolving Kenya Medical Training Colleges (KMTC) to all regions of the country ~@KanzeDena
#Big4Agenda"
1683,2022-05-16,"On UHC, emphasis has been on the expansion of health services by growing the number of hospitals across the country, equipping these facilities and recruitment of adequate health workers ~@KanzeDena
#Big4Agenda"
1684,2022-05-16,"The Gov't has made tremendous progress in the implementation of the #Big4Agenda, which is a derivative of the Vision 2030 blueprint, and covers UHC, manufacturing, food security and affordable housing ~@KanzeDena"
1685,2022-05-15,"Join State House Spokesperson @KanzeDena this Monday, 16th May 2022 on @RadioTaifaFM between 7.30am and 9.00am for a live discussion on President Uhuru Kenyatta's legacy. 
#ZingaKBC"
1686,2022-05-14,"President Uhuru Kenyatta on Wednesday inaugurated three state-of-the-art health facilities at the Kenyatta National Hospital (KNH) in Nairobi City County, built and equipped at a cost of Kshs 1 billion. @KNH_hospital"
1687,2022-05-14,"The 8-lane elevated dual carriageway created over 6,000 direct jobs, benefitted 200 sub-contractors and hundreds of other local suppliers of building materials such as steel, sand, cement and ballast."
1688,2022-05-14,"The Nairobi Express Way is expected to significantly decongest Mombasa Road and reduce travel time between Mlolongo and Westlands to an average of 15 minutes. 
#Big4Agenda

https://t.co/kDgzdYb7rv"
1689,2022-05-14,"President Uhuru Kenyatta's Administration continues to implement transformative and equitable recovery measures to safeguard women's economic empowerment. Some of the ongoing measures have been instituted through affirmative action funds. 
#Big4Agenda"
1690,2022-05-13,"2/2 “On behalf of the Government and the People of Kenya and on my own behalf, I wish to convey our deepest sympathies and condolences to the Government and People of the United Arab Emirates following the death of President Sheikh Khalifa bin Zayed Al Nahyan” President Kenyatta"
1691,2022-05-13,"1/2 President Uhuru Kenyatta has sent a message of condolence to the Government and the people of the United Arab Emirates🇦🇪 following the death of President Sheikh Khalifa bin Zayed Al Nahyan who passed away today aged 73.

Read more:"
1692,2022-05-13,"3/3 Besides offering treatment to mental health patients, the hospital, with a walk-in capacity of 1000 patients daily, will also host a specialist university to train mental health workers.

Read more:"
1693,2022-05-13,"2/3 Speaking during talks with Mr Kamel Ghribi, chairman of GKSD, one of the top private hospitals in Italy, President Kenyatta said mental health was a growing challenge in Kenya and the region, creating an urgent need for a specialist hospital to cater for the rising cases."
1694,2022-05-13,1/3 President Uhuru Kenyatta has said the Government is in the process of setting up an international-standard neuropsychiatric hospital as part of ongoing efforts to address the challenge of mental health in the country.
1695,2022-05-13,"4/4 President Kenyatta spoke on Friday at State House, Nairobi, during this year’s President’s Award-Kenya presentation ceremony. 

Read more: "
1696,2022-05-13,"3/4 “Of all the events in my presidential itinerary, the ones that I most earnestly look forward to are events that involve our young people because they are our nation’s future,” the President said."
1697,2022-05-13,"2/4 Citing the example of Kenyan sprinter @Ferdiomanyala who last Saturday entrenched his prowess in the short races by winning in this year’s #KipKeinoClassic, the President said the youth have the power and potential to drive the country to new frontiers."
1698,2022-05-13,1/4 President Uhuru Kenyatta has commended young people who challenge themselves to do good within their communities through hard work and commitment.
1699,2022-05-13,"3/3 “Welcome to Kenya. I look forward to working closely with you for the benefit of our people. A strong relationship between our two countries is very important to this region,” President Kenyatta told the  new  DR Congo Ambassador."
1700,2022-05-13,"2/3 In his brief remarks, the President welcomed the three new envoys to Nairobi, wished them a successful tour of duty, and assured them of the Government's full backing during their tenure of service."
1701,2022-05-13,"1/3 President Uhuru Kenyatta today at State House, Nairobi received credentials from Ambassadors John Nyakeru Kalunga (Democratic Republic of Congo) and Ana Filomena da Costa Rocha (Portugal) as well as High Commissioner Michael Upton of New Zealand."
1702,2022-05-13,"2/2 Established in 1966 by the Founding Father of the Kenyan Nation, Mzee Jomo Kenyatta, President's Award-Kenya is a self-development platform for young people to  acquire life skills and ethical values for a better society."
1703,2022-05-13,"1/2 President Uhuru Kenyatta is today hosting thousands of students, youth and education sector stakeholders from across the country for this year's President's Award-Kenya Gold Award presentations at State House, Nairobi."
1704,2022-05-12,"DESPATCH FROM CABINET
Thursday, 12th May, 2022

Read more:"
1705,2022-05-12,"#Project254: Efforts made to eradicate Malaria from the African continent. 
#ALMA | @KBCChannel1"
1706,2022-05-12,"His Excellency President Uhuru Kenyatta is today, at State House, Nairobi, chairing a full Cabinet Meeting during which several matters of national and international importance will be discussed."
1707,2022-05-12,"President Uhuru Kenyatta has brought together various partners to collaborate in ending all forms of Gender Based Violence in Kenya. Cultural and religious leaders in 22 counties signed a pact to end this vice, culminating to the 2021 Kisima Declaration by Samburu Elders."
1708,2022-05-11,"2/2 Speaking during the event, President Kenyatta noted that the inauguration of the facilities demonstrates the vast improvements in the country’s healthcare system achieved during his tenure of office.

Read more:"
1709,2022-05-11,"1/2 President Uhuru Kenyatta on Wednesday inaugurated three state-of-the-art health facilities at the Kenyatta National Hospital (KNH) in Nairobi City County, built and equipped at a cost of Kshs 1 billion."
1710,2022-05-11,"3/3 CKDOT is a specialized facility for kidney &amp; liver transplants as well as the management of complicated kidney diseases. HLA Lab, the first of its kind in East Africa, is a histocompatibility &amp; genetic testing laboratory for solid organ &amp; bone marrow transplantation services."
1711,2022-05-11,"2/3 The Zarina Merali Daycare Center, partially sponsored by the Zarina Merali Foundation, is a preparation and recuperation facility for patients requiring outpatient surgeries."
1712,2022-05-11,1/3 President Uhuru Kenyatta presides over the official opening of Kenyatta National Hospital's Zarina Merali Daycare Center; Centre for Kidney Diseases &amp; Organ Transplantation (CKDOT); and Histocompatibility &amp; Immunogenetics Laboratory (HLA Lab).
1713,2022-05-11,"3/3 The President pointed out that the expanding infrastructure, world-class human capital and economic policies have significantly improved Kenya’s business index within the community of nations, making the country the most vibrant investment destination in Africa. #Big4Agenda"
1714,2022-05-11,"2/3 Speaking at Athi River in Machakos County during the launch of the factory operating under the Export Processing Zones programme, President Kenyatta said the huge investment is a testament of the decade-long groundwork laid under the #manufacturing pillar of the #Big4Agenda."
1715,2022-05-11,"1/3 President Uhuru Kenyatta today officially opened MAS Intimates Kenya, a Sri Lankan apparel and textile manufacturer that has employed over 3,000 Kenyans. #Big4Agenda #Manufacturing 

Read more:"
1716,2022-05-11,"2/2 Set up in 2020, MAS Intimates (EPZ) employs over 3,000 skilled Kenyans in the production of top drawer apparel for leading fashion brands in line with the manufacturing pillar of the Government's Big 4 Agenda.

#Big4Agenda #Manufacturing"
1717,2022-05-11,"1/2 President Uhuru Kenyatta, accompanied by Trade CS Betty Maina, makes an extensive tour of the factory floor of MAS Intimates Kenya Limited at the Athi River EPZ Complex in Machakos County during the company's official opening."
1718,2022-05-11,"2/2 MAS Intimates Kenya Limited is a scion of MAS Holdings, the largest apparel technology company in South Asia, involved in the offshore production of clothing items for leading global brands."
