Date,Text,Label
7/31/2019,"C.S Ministry of ICT @mucheru  together with Foreign Affairs P.S @AmbMKamau  this morning at @ForeignOfficeKE held talks with officials from Indian Institute of Science Bangalore led by Dr. Vijay Chandru, they discussed collaboration in  convergence of health, ICT and biodiversity",Receive
7/29/2019,"PDS @amolosango  signed a Condolence Book at the Embassy of Tunisia on behalf of the Government of Kenya conveying condolences to the people and Government of Tunisia following the passing of H.E. President Beji Caid Essebsi, first democratically elected President of Tunisia.",Unrelated
7/23/2019,"Amb Johnson Weru, Director Economic Affairs and Commercial Diplomacy - Ministry of Foreign Affairs Kenya, moderated the morning session. Mr Kelotsositse Olebile CEO Botswana Investment and Trade Centre presented on Botswana's Export and Investment Potential",Unrelated
7/23/2019,"Botswana investment priority areas include commercialization of the Agriculture and Agribusiness Sectors, Mining, Resources, and Manufacturing while Kenya is seeking partnerships within the productive sectors in the vision 2030 and the big four.@KEPSA_KENYA @BWGovernment",Unrelated
7/23/2019,"Kenya and Botswana Business Forum kicked off this morning in Nairobi under the theme of Promoting Trade, Tourism and Investment between Kenya and Botswana within the framework of the African Continental Free Trade area.",Unrelated
7/22/2019,"Nairobi Summit on Population and Development ICPD25 online registration kicks off in Nairobi. Denmark's Amb to Kenya Mette Knudsen, Pio Smith of UNFPA and Amb Ben Ogutu DG Conferences and Events  @ForeignOfficeKE registered on login:",Unrelated
7/19/2019,"On the margins of the #HLPF, PS @AmbMKamau and Dr. Hala El Said, Minister of Planning, Monitoring and Administrative reform of Egypt co-chaired a Ministerial luncheon on Africa's engagement and leadership in fulfilling #ICPD plan of action to realize the SDGs# and Agenda 2063.",Unrelated
7/19/2019,The Advidory committee on the 2020 UN Oceans Conference will work with Kenya and Portugal who are the co-hosts of the conference to ensure that it's outcomes are actionable and accelerate the realisation of SDG14 and its related #SDGs @AmbMKamau.,Unrelated
7/19/2019,"Foreign Affairs PS @AmbMKamau and Amb. Lopes of Portugal, co-chaired in New York, the inaugural meeting of the Informal Advisory Committee on the 2020 UN Oceans Conference which will be held in Lisbon in June 2020.",Unrelated
7/18/2019,"Kwaheri, Karibu tena; CAS Hon @AbabuNamwamba bidding farewell to Mauritius Acting President H.E Paramasivum Pillay Vyapoory G.O.S.K at JKIA. H.E Vyapoory was on a two-day visit to Kenya where he attended the COMESA Source 21 Trade Fair in Nairobi.",Unrelated
7/18/2019,The 5th session of the Kenya Botswana Joint Permanent Commission for Cooperation (JPCC) began this morning preceding the Ministerial segment scheduled for Monday. PDS Amb @amolosango led the Kenya delegation. Ms Tapiwa Thapio Deputy Permanent Secretary led Botswana team.,Unrelated
7/18/2019,"H.E Jabor bin Ali Al-Dosari, Ambassador of the State of Qatar to Kenya, paid a courtesy call on the Chief Administrative Secretary Hon. @AbabuNamwamba Namwamba, EGH at his office. They discussed bilateral issues of mutual interest between Kenya and Qatar.",Unrelated
7/17/2019,"PS @AmbMKamau held consultations with Mr. Mpho Parks Tau, Deputy Minister- Department of Cooperative Governance and Traditional Affairs of South Africa. A former mayor Johannesburg They discussed cooperation between Kenya and South Africa in the implementation of the SDGs",Receive
7/17/2019,Foreign Affairs PS @AmbMKamau  held consultations with Amb. Dr. Riyad Mansour of the State of Palestine who is the Chair of the Group of 77 and China. They discussed strengthening the role of the group in accelerating the achievement of the Sustainable Development Goals SDGs.,Receive
7/16/2019,"Foreign Affairs CAS @AbabuNamwamba today received H.E Paramasivum Pillay Vyapoory, acting President of the Republic of Mauritius who is leading the Mauritian delegation to the #COMESA21 Trade Fair in Nairobi, Kenya.",Receive
7/15/2019,"Deputy Political and Diplomatic Secretary Amb. John Tipis and Deputy-Director Asia, Saadia Salim received Mr.Tharman Shanmugaratnam, Senior and Coordinating Minister for Social Policies of Singapore who is in Kenya to attend the inaugural Afro-Asia FinTech Festival.",Receive
7/13/2019,"Foreign Affairs PS @AmbMKamau  making remarks at a reception co hosted with Japan on Science, Technical and Innovation for SDGs Roadmaps held during a High Level Political Forum 2019 in New York. It called on greater use of science and research to accelerate realisation of SDGs.",Unrelated
7/11/2019,H.E Aline Kuster-Ménager Ambassador of France to Kenya held a follow up meeting with PDS Amb.Tom Amolo on agreements signed during French President Emmanuel Macron visit to Kenya early this year and a brief on the upcoming visit by the French Minister of Economics and Finance.,Unrelated
7/11/2019,Foreign Affairs PS @AmbMKamau held bilateral talks with visiting non Resident High Commissioner of Singapore to Kenya H.E Yatiman Bin Yusof. They discussed bilateral issues of mutual interest between the two Countries.,Unrelated
7/9/2019,"Foreign Affairs PS @AmbMKamau held talks with Director Igad's Early Warning and Response Mechanism (CEWARN) Camlus Omogo who briefed on the upcoming 14th Committee of Permanent Secretaries (CPS) meeting in Addis Ababa, Ethiopia to review progress on violent conflict prevention",Receive
7/5/2019,"Kenya's rep to Cuba Amb Anthony Mwaniki Muchiri, tuesday in Kingston, presented his Letters of Credence to H.E. the Most Hon. Sir Patrick Allen, ON, GCMG, CD, KSt.J, Governor General of Jamaica accrediting him as the first Kenyan High Commissioner to Jamaica w/ residence in Cuba",Unrelated
7/3/2019,"Amb Johnson Weru, and the China Delegation led by Vice Chairman, Deputy Secretary of Party Leadership Group Mr. Liu Xuepu paid a courtesy visit to the City County of Nairobi to discuss establishment of city partnership in environment, waste management, transport and Health.",Receive
7/2/2019,The leaders from the state of Kapoeta in South Sudan and leaders from Turkana County agreed to pacify respective border communities in order to facilitate both governments to realize the objects of the MOU that will ensure longstanding border issues are addressed.,Unrelated
7/2/2019,CS Petroleum and Mining John Munyes this afternoon chaired bilateral consultative meeting on the Joint International Boundary between Kenya and S.Sudan. S.Sudan team was led by H.E Louis Lojore Lobong Governor of Kapoeta State while Turkana Governor Josphat Nanok led Kenyan team.,Unrelated
7/2/2019,Director Economic Affairs @ForeignOfficeKE Amb Johnson Weru accompanied S. Sudan Central Bank Governor Dier Ngor for a meeting with Kenya's Central Bank Governor Dr Patrick Njoroge on the margins of  H.E Salva Kiir State Visit. The Governors discussed cooperation of the two banks,Unrelated
7/2/2019,"Peter Joseph Francis, Sierra Leone High Commissioner to Kenya paid a courtesy call to @ForeignOfficeKE Chief Administrative Secretary (CAS) Hon. @AbabuNamwamba to discuss bilateral relationship between Kenya and Sierra Leone.",Unrelated
6/30/2019,"Foreign Affairs PS @AmbMKamau   led the Kenya delegation to the 3- day technical Senior Officials Meeting (SOM) while Amb. Baak Valentino Akol Wol, the Undersecretary, South Sudan Foreign Ministry, led the South Sudan delegation.",Away
6/30/2019,"CS @Diplomacy_Kenya noted that over the years, the level and intensity of cooperation between Kenya and South Sudan has deepened even further, culminating in the historical JCC and State visit.@AbabuNamwamba @AmbMKamau",Unrelated
6/30/2019,Reading CS @Diplomacy_Kenya statement CAS @AbabuNamwamba thanked South Sudan for accepting Kenyans invitation to participate in the historic JCC that lays a firm foundation for future bilateral engagement between Kenya and South Sudan.,Unrelated
6/30/2019,"H.E. Dr. Nhial Deng Nhial, Foreign Affairs Minister of South-Sudan and Chief Administration Secretary @AbabuNamwamba representing Kenya's Foreign Affairs CS @Diplomacy_Kenya attended the closing segment of inaugural session of the Kenya-South Sudan Joint Ministerial Commission.",Receive
6/28/2019,CAS @AbabuNamwamba was the Chief Guest during the commemoration of the 28th Anniversary of the Independence Day of Eritrea. He reiterated that the two nations have made a lot of progress in leveraging their bilateral cooperation to promote security and stability in the region.,Unrelated
6/28/2019,@ForeignOfficeKE PS @AmbMKamau this morning  opened a two-day Kenya-South Sudan Joint Commission of Cooperation consultative meeting that will discuss issues of mutual interest for the benefit of the people of both countries.,Receive
6/27/2019,"Amb Jackline Yonga signing bilateral agreed minutes with H.E. Dr. Shaikha Abdulla bin Ahmed bin Abdulla Al Khalifa, undersecretary for international relations of Bahrain. This was the 1st political consultations by the two countries that will pave way of Establishment of a JCC.",Unrelated
6/27/2019,"CAS @ForeignOfficeKE Hon @AbabuNamwamba delivers key note message at the celebration of the 152nd Anniversary of Canada's Confederation at the Canadian residence. He reiterated the warm, and cordial relations that exists between the two countries.",Unrelated
6/27/2019,"CAS Hon @AbabuNamwamba graced the Women Preventing Violent Extremism meeting organised by the ""Sisters Without Borders""in partnership with United States Institute of Peace. @USAmbKenya was present and Hon Francis Ole Kaparo.",Unrelated
6/27/2019,PS @ForeignOfficeKE @AmbMKamau held bilateral talks with the newly appointed Ireland Amb to Kenya H.E Fionnuala Quinlan.They discussed bilateral and multilateral cooperation between the two countries.,Unrelated
6/26/2019,CAS Hon @AbabuNamwamba led the #Kenya team at the celebrations to mark 55 years of Kenya/Ethiopia Diplomatic Relations held at the Ethiopian Embassy. The day marks 55 years of historic relationship established by founding fathers Mzee Jomo Kenyatta and Emperor Haileselasie.,Unrelated
6/25/2019,A study to address the state of conservation of the Lake Turkana -Omo basin will soon commence after Kenya and Ethiopia signed agreed report and the Strategic Environment  Assessment (SEA ) budget. The report was signed by Amb.Diana Kiambuthi(Kenya) and Temesgen Oumer(Ethiopia).,Unrelated
6/25/2019,"H.E. Amb.Khayat, Ambassador of the Kingdom of Saudi Arabia to Kenya paid a courtesy call on Amb. Macharia Kamau, Principal Secretary for Foreign Affairs. The two discussed ways to strengthen Kenya-Saudi bilateral relations. @AmbMKamau @amolosango",Unrelated
6/21/2019,Ethiopian Ambassador to Kenya Mr. Meles Alem called on the PS Ambassador @AmbMKamau to discuss bilateral cooperation and the upcoming commemoration of 55th Anniversary of Kenya -Ethiopia Diplomatic Relations to be held on 26th June 2019 in #Nairobi.,Unrelated
6/21/2019,PS Foreign Affairs Amb Macharia Kamau held bilateral and multilateral talks with Ambassador of China to Kenya Wu Peng who paid him a courtesy visit at @ForeignOfficeKE @AmbMKamau,Unrelated
6/20/2019,Kenya has been elected to chair the Contant Group on Piracy off the Coast of Somalia (CGPCS) for a period of two years. The unanimous decision was made at the 22nd Plenary Session in Mauritius. Delegation was led by Defence CS Raychelle Omamo &amp; Foreign Affairs CAS @AbabuNamwamba,Unrelated
6/20/2019,CS Ministry of Defence Raychelle Omamo and Chief Administrative Secretary @ForeignOfficeKE Hon @AbabuNamwamba attended the 22nd Plenary Session of the Contant Group on Piracy off the Coast of Somalia taking place in Mauritius. @CGPCS_platform,Away
6/19/2019,Making her intervention on Maritime Security CS Raychelle Omamo called for collective actions to address maritime security challenges that undermine harnessing of the blue economy that is critical in uplifting lives of people/communities living along the Western Indian Ocean.,Unrelated
6/19/2019,The Conference will take stock of the implementation of the recommendations agreed on at the 1st conference held in 2018 on mechanisms for collaboration to address maritime threats in the Indian Ocean &amp; provide direction for establishment of the regional maritime security policy.,Unrelated
6/19/2019,"CS Defence Ministry Raychelle Omamo, leading the Kenya delegation and Hon @AbabuNamwamba are in Mauritius to attend the 2nd Ministerial Conference on Maritime Security in the Western Indian Ocean and the 22nd Plenary Session of the Contact Group on Piracy off the Coast of Somalia",Away
